
===================================
Domain Marker;critical-jOPS;4013.0
Domain Marker;max-jOPS;10793.0
jOPS;min;median;90-th percentile;95-th percentile;99-th percentile;max
9548.0;300.0;69000.0;319000.0;369000.0;468000.0;760000.0
9686.0;300.0;87000.0;315000.0;373000.0;448000.0;890000.0
9824.0;300.0;101000.0;337000.0;396000.0;527000.0;890000.0
9963.0;300.0;105000.0;364000.0;417000.0;498000.0;830000.0
10101.0;300.0;147000.0;377000.0;437000.0;518000.0;780000.0
10239.0;300.0;177000.0;418000.0;484000.0;580000.0;970000.0
10378.0;200.0;221000.0;484000.0;549000.0;680000.0;1200000.0
10516.0;300.0;290000.0;553000.0;640000.0;780000.0;1600000.0
10654.0;300.0;426000.0;790000.0;870000.0;1100000.0;1700000.0
10793.0;400.0;567000.0;1100000.0;1300000.0;1600000.0;2200000.0
10931.0;300.0;1100000.0;2700000.0;3100000.0;3900000.0;7100000.0
11070.0;300.0;493000.0;1300000.0;1400000.0;1900000.0;2200000.0
11208.0;600.0;880000.0;1900000.0;2200000.0;2500000.0;4000000.0
11346.0;500.0;1200000.0;2800000.0;3100000.0;3600000.0;4400000.0
